2.00916,-0.170972
1.81794,-0.35259
3.13421,-0.551742
2.83961,0.82338
1.86485,-0.0467776
2.92106,0.327945
2.91551,0.858604
2.46429,0.0464873
1.88942,0.506204
1.78889,-0.464887
2.0653,-0.573615
3.14422,0.273423
2.64811,-0.682024
3.02055,-0.599173
3.07,-0.33057
1.94283,0.114528
2.63598,0.854666
3.41384,-0.0203204
2.0117,0.322783
2.49687,-0.130038
3.10167,0.45232
3.37127,0.0529058
2.30433,0.758825
2.85995,-0.726494
2.65298,0.828677
1.47379,0.254435
3.01588,0.48686
2.3407,-0.776881
2.16357,0.297875
1.61549,0.406081
3.2794,-0.0546525
2.80935,0.707922
3.18494,0.325147
2.99934,0.779222
3.10293,-0.467481
2.17669,0.118136
2.25462,-0.357435
2.74621,-0.686886
2.80993,0.812758
2.81119,0.588485
1.97582,0.295607
2.05506,-0.79173
2.0677,0.0542561
2.50923,-0.161455
2.07473,-0.557635
3.32581,-0.30057
2.02469,0.565666
2.73631,-0.461649
2.27834,0.982079
2.36298,-0.751423
2.47916,-0.913892
1.47076,-0.00524631
3.17046,-0.0256764
1.98219,-0.0861076
1.84711,-0.57964
2.60634,-0.293956
2.38994,-0.559881
2.2839,0.565086
2.31718,-0.908393
1.7156,-0.509048
2.43897,0.0316957
2.73361,-0.866365
2.97026,0.493965
2.92334,0.44191
2.12624,-0.678601
1.99991,0.174035
2.24849,0.639697
1.77002,-0.342899
2.79395,0.599931
2.09267,-0.906304
2.1971,0.362226
1.45075,0.264043
2.19718,-0.217453
2.61421,-0.091836
2.29562,0.46177
2.0337,0.239119
1.88097,-0.408958
1.7633,-0.459361
2.78962,-0.695578
1.85324,-0.245835
2.35755,-0.742903
2.43371,0.434228
2.17104,-0.724886
2.13087,0.00989227
1.81379,-0.509754
2.54388,-0.363723
3.05768,-0.705322
2.38513,-0.205833
2.96936,-0.0825655
2.27094,0.391652
3.04162,-0.67643
2.73595,0.472639
3.12387,0.370614
1.77138,-0.187088
2.20853,0.650568
2.74059,0.465306
2.05904,0.836966
3.00991,-0.608398
2.74903,-0.122994
2.57195,-0.706884
2.67287,-0.0732372
2.09179,-0.46707
1.93792,-0.0150741
3.06467,-0.357845
2.942,0.46256
1.5237,0.0179316
1.80117,0.558852
1.92057,-0.389217
2.3312,-0.306145
2.87192,-0.531025
1.79781,0.0120573
1.84922,-0.194611
2.12816,-0.307812
2.99794,0.634443
2.28699,-0.107923
3.16488,0.275107
2.94661,-0.762132
2.2503,-0.909436
3.00364,0.600381
2.4662,0.251488
1.99895,-0.410518
1.86685,0.60114
2.66794,-0.679809
2.69699,-0.905875
1.98043,-0.462853
3.01904,0.699534
1.73362,0.331854
1.96075,-0.141172
3.10456,0.575699
2.22469,0.867276
2.62665,-0.83585
1.81927,0.708994
2.7277,-0.362155
1.45683,-0.261192
3.04581,0.354603
2.83556,0.285054
2.45561,0.380568
2.67152,-0.117913
2.95519,0.209153
1.88545,0.391375
2.79477,-0.624011
2.19506,-0.59131
3.13891,0.019737
2.01938,0.291888
2.38758,0.826608
1.54717,0.372065
3.13702,-0.281209
2.07976,-0.174831
2.36573,0.0438401
3.12049,0.401354
3.24106,0.356882
2.0921,-0.836011
2.26548,-0.347333
2.29201,-0.873371
2.9588,-0.589854
3.05263,0.379995
2.90323,0.189281
3.19642,-0.0900871
2.9499,-0.283828
2.49154,0.387214
1.47294,-0.127473
2.95825,-0.381752
2.49718,-0.40608
2.56507,-0.920655
2.35521,0.0164992
2.89392,0.417824
2.6104,-0.00914803
2.59954,0.461882
1.72952,-0.645403
2.70992,0.831979
1.88692,-0.794409
3.13146,-0.386921
1.91986,-0.570208
3.10278,-0.257752
1.92215,-0.114668
2.30149,0.154642
2.50166,0.250271
2.19001,-0.143726
2.8617,0.666388
1.75207,-0.508819
2.16213,-0.577034
2.04035,-0.244556
2.85947,-0.439822
2.78843,0.869285
1.67411,0.282072
2.92282,0.163921
1.62297,0.518873
2.28628,-0.937902
1.65431,0.5713
1.83802,0.488422
2.3258,-0.858787
2.3894,-0.37242
2.29756,0.816586
1.9289,0.531143
2.79071,-0.247618
2.04137,-0.54726
2.65196,0.15177
3.00102,0.103561
2.29134,-0.357171
3.16268,0.339876
2.67811,0.790164
1.99918,-0.60969
2.20044,-0.0626169
1.45442,0.220755
1.60519,-0.159313
1.98152,0.448757
2.5652,-0.38309
2.08534,0.822373
2.1103,0.626329
1.75187,0.262962
2.44808,-0.632389
2.94778,-0.810927
2.64541,-0.00399018
2.82114,-0.470278
2.37936,0.15965
2.30845,0.0861917
1.52365,0.254561
1.71839,0.493051
2.7496,-0.873448
2.18173,-0.157996
1.66729,0.180866
1.59488,-0.380428
2.35814,0.0841351
2.15212,0.40422
1.7684,0.672877
2.29289,-0.783701
2.71321,0.667947
2.59867,-0.964965
3.14162,-0.517952
2.96299,-0.767573
2.72409,0.721729
2.41077,0.855667
2.81692,0.74276
3.19713,0.439954
2.8072,0.391184
1.55384,0.14759
2.27523,-0.987765
1.91536,-0.665403
2.88567,0.229545
2.80961,-0.632693
2.50302,-0.473948
2.46622,0.449316
2.38424,0.14829
2.53958,0.176777
1.94841,0.653369
1.85964,0.330087
1.61145,-0.234133
1.9003,-0.782375
2.20398,-0.0989386
2.37328,0.652007
2.11957,0.0249175
2.19147,-0.853715
2.73382,-0.436864
1.8841,-0.682503
2.50556,-0.92927
3.03022,-0.377458
2.87824,0.372403
2.0439,0.180827
1.93107,-0.734915
2.93894,0.332137
2.55316,-0.367118
2.97548,0.176388
3.21155,-0.108915
3.09919,-0.4102
2.90244,0.0649744
1.91258,-0.728165
2.58524,-0.330418
1.4718,-0.308728
2.53456,0.534982
2.0335,0.579351
3.20761,0.595763
2.80828,0.548729
3.2948,-0.00709186
1.71015,-0.671096
2.22787,0.729667
1.60865,-0.251807
1.7423,-0.202839
1.99185,-0.765993
1.57193,0.298825
2.86546,-0.0315466
3.06291,-0.412878
1.71508,-0.0242742
3.15872,-0.621347
2.40868,0.450525
3.1513,-0.28595
2.29699,-0.144131
1.77204,-0.184225
2.77152,-0.00897698
2.80926,0.129331
2.13594,0.488378
1.86102,0.348524
2.23703,-0.367489
1.51931,-0.042932
2.99663,0.0165325
3.04278,0.657423
3.03578,-0.506921
1.56104,-0.0777576
3.07204,-0.181908
3.13868,0.616261
2.09778,0.0924226
2.42831,-0.197294
2.6538,-0.101724
2.49659,0.331853
2.99295,0.532273
2.10074,-0.795784
2.15013,-0.478282
1.69406,0.691988
2.53091,0.396162
2.73348,0.692122
2.83676,-0.10817
2.29856,0.327785
3.25557,0.251528
2.44506,-0.0286044
1.61307,0.399609
1.54901,0.0280469
2.13063,-0.111017
3.14139,-0.572897
1.62052,0.0455542
2.43341,-0.50534
2.53065,-0.431345
3.09969,0.22864
2.37014,-0.148678
1.51129,-0.314504
2.57474,-0.52882
2.18639,0.0260612
3.29087,0.00470677
2.48859,0.386293
2.32771,-0.158749
2.12667,-0.845839
3.20614,-0.0915146
1.48894,0.134895
2.719,0.224329
2.89765,-0.273865
2.49849,-0.198816
2.47377,0.94568
2.35891,0.452713
2.94542,-0.769829
2.85196,-0.646244
2.61236,0.380113
2.00572,0.134863
1.88509,-0.516095
1.56804,-0.120879
3.32828,-0.178542
2.78415,0.487378
2.88437,0.867567
2.37759,-0.171878
2.74341,-0.792169
3.01512,0.598149
1.85092,-0.773373
3.27578,0.176535
2.8918,0.0227281
2.94513,0.798208
2.45317,0.86772
2.45498,0.174478
2.51589,0.739081
2.75849,-0.461605
3.34534,-0.0482492
2.54,0.892723
2.28889,0.138807
2.13698,0.20718
2.77566,-0.266141
3.06562,0.651903
1.97024,0.158089
1.67984,-0.291071
3.33881,0.0960795
2.35527,0.537111
1.50707,-0.368638
2.5688,-0.631508
2.38979,-0.367663
2.49715,0.0105195
1.93659,0.820959
2.43941,-0.223319
3.23078,0.12497
1.57376,-0.00225616
2.76719,-0.722505
2.33573,0.91545
2.40728,-0.592912
1.63131,0.116287
2.29052,0.11099
1.64278,-0.53735
2.97665,-0.258135
3.39926,0.0624138
1.64164,0.320532
1.84912,-0.423319
3.01082,0.1492
3.27032,-0.355767
1.82174,-0.482628
1.95333,0.304768
3.23367,0.450822
2.60409,-0.946999
2.52555,0.516624
2.76645,-0.35495
2.2808,-0.921292
2.65752,0.622559
2.26273,-0.0763597
3.14722,0.286146
2.5787,0.298438
1.43504,0.0315536
2.92408,0.278719
1.71716,-0.0682488
3.10428,-0.353342
1.78781,0.096235
1.54231,-0.273278
2.65966,-0.729789
2.01234,0.881844
3.20877,-0.295691
2.52124,-0.679276
2.61538,0.0340321
2.65342,-0.280875
2.62393,0.880074
2.56443,-0.797442
2.60239,-0.941312
2.44697,0.705461
2.57044,0.0804851
2.27575,-0.624995
2.28768,0.407539
